"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update the second cluster.","231208","test_upgrade_from_stable","tests.integration.high_availability","2026-07-14","passed","2026-07-14","","test_upgrade_from_stable","",""
"Test that there is read-only endpoint in a scaled up cluster.","267897","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-07-14","passed","2026-07-14","","test_new_relations_1","",""
"","48628","test_delete_pod","tests.integration","2026-07-14","passed","2026-07-14","","test_backups_gcp","",""
"Test that a relation with no database name doesn't block the charm.","85311","test_relation_with_no_database_name","tests.integration.new_relations","2026-07-14","passed","2026-07-14","","test_new_relations_1","",""
"Test that /var/log/patroni is a symlink pointing to the patroni_logs directory.","922","test_patroni_log_symlink[0]","tests.integration","2026-07-14","passed","2026-07-14","","test_filesystem_layout","",""
"","45368","test_constant","tests.integration.ha_tests","2026-07-14","passed","2026-07-14","","test_synchronous_policy","",""
"Tests that the cluster maintains a primary after the primary is deleted.","64968","test_cluster_is_stable_after_leader_deletion","tests.integration","2026-07-14","passed","2026-07-14","","test_charm","",""
"Deploy a 3-unit PostgreSQL cluster and the continuous-writes test application.","409714","test_deploy","tests.integration.high_availability","2026-07-14","passed","2026-07-14","","test_patroni_reinit","",""
"Test that passwords don't get exposed on postgresql logs.","1082","test_no_password_exposed_on_logs","tests.integration","2026-07-14","passed","2026-07-14","","test_password_rotation","",""
"Test updating from stable channel.","228046","test_refresh_without_pre_refresh_check","tests.integration.high_availability","2026-07-14","passed","2026-07-14","","test_upgrade_skip_pre_upgrade_check","",""
"Tests deploying and relating to the Indico charm.","232560","test_indico_datatabase","tests.integration.new_relations","2026-07-14","passed","2026-07-14","","test_new_relations_2","",""
"","23849","test_get_prefix","tests.integration","2026-07-14","passed","2026-07-14","","test_username_prefix","",""
"Test that /var/log/pgbackrest is a symlink pointing to the pgbackrest_logs directory.","636","test_pgbackrest_log_symlink[2]","tests.integration","2026-07-14","passed","2026-07-14","","test_filesystem_layout","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","1888970","test_pitr_backup_gcp","tests.integration","2026-07-14","passed","2026-07-14","","test_backups_pitr_gcp","",""
"Test graceful promotion of a standby cluster to primary.","152371","test_standby_promotion","tests.integration.high_availability","2026-07-14","passed","2026-07-14","","test_async_replication","",""
"Test that an application can request additional databases using the same interface.","98129","test_an_application_can_request_multiple_databases","tests.integration.new_relations","2026-07-14","passed","2026-07-14","","test_new_relations_1","",""
"","","test_replication_during_dynamic_error","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"","48362","test_no_prefix_dbs","tests.integration","2026-07-14","passed","2026-07-14","","test_username_prefix","",""
"Deploy and relate the charms.","229129","test_deploy","tests.integration","2026-07-14","passed","2026-07-14","","test_predefined_roles","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","276926","test_restore_on_new_cluster","tests.integration","2026-07-14","passed","2026-07-14","","test_backups_gcp","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","39518","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-07-14","passed","2026-07-14","","test_self_healing_1","",""
"Test that /var/log/pgbackrest is a symlink pointing to the pgbackrest_logs directory.","616","test_pgbackrest_log_symlink[1]","tests.integration","2026-07-14","passed","2026-07-14","","test_filesystem_layout","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","60367","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","2026-07-14","passed","2026-07-14","","test_self_healing_1","",""
"Test that dedicated PostgreSQL, Patroni and pgBackRest log directories exist.","1345","test_log_directories_exist[2]","tests.integration","2026-07-14","passed","2026-07-14","","test_filesystem_layout","",""
"","","test_pg3_remove_relation","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"Write to primary, read data from secondaries (check consistency).","12731","test_consistency","tests.integration.ha_tests","2026-07-14","passed","2026-07-14","","test_replication","",""
"Test that two different application connect to the database with different credentials.","103642","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","2026-07-14","passed","2026-07-14","","test_new_relations_1","",""
"Test that dedicated PostgreSQL, Patroni and pgBackRest log directories exist.","1536","test_log_directories_exist[0]","tests.integration","2026-07-14","passed","2026-07-14","","test_filesystem_layout","",""
"Test that /var/log/postgresql is a symlink pointing to the pg_logs directory.","973","test_postgresql_log_path[0]","tests.integration","2026-07-14","passed","2026-07-14","","test_filesystem_layout","",""
"Build and deploy a PostgreSQL cluster and a test application.","415445","test_deploy","tests.integration.ha_tests","2026-07-14","passed","2026-07-14","","test_restart","",""
"Relate the two PostgreSQL clusters.","50616","test_async_relate","tests.integration.high_availability","2026-07-14","passed","2026-07-14","","test_async_replication","",""
"Test removing and re-relating the two postgresql clusters.","275847","test_unrelate_and_relate","tests.integration.high_availability","2026-07-14","passed","2026-07-14","","test_async_replication","",""
"Test that the pre-refresh-check action runs successfully.","6702","test_pre_refresh_check","tests.integration.high_availability","2026-07-14","passed","2026-07-14","","test_upgrade","",""
"Build and deploy three unit of PostgreSQL.","629063","test_build_and_deploy","tests.integration.ha_tests","2026-07-14","passed","2026-07-14","","test_self_healing_2","",""
"","273381","test_glauth_integration","tests.integration","2026-07-14","passed","2026-07-14","","test_ldap","",""
"Upgrade the two PostgreSQL clusters.","373938","test_upgrade_from_edge","tests.integration.high_availability","2026-07-14","broken","2026-07-14","","test_async_replication_upgrade","",""
"Test that an application can connect to different clusters of the same database.","134380","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-07-14","passed","2026-07-14","","test_new_relations_1","",""
"Build and deploy three unit of PostgreSQL.","435015","test_build_and_deploy","tests.integration.ha_tests","2026-07-14","passed","2026-07-14","","test_self_healing_1","",""
"","85","test_database_is_up[0]","tests.integration","2026-07-14","passed","2026-07-14","","test_charm","",""
"","","test_deploy","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"Test that /var/log/pgbackrest is a symlink pointing to the pgbackrest_logs directory.","670","test_pgbackrest_log_symlink[0]","tests.integration","2026-07-14","passed","2026-07-14","","test_filesystem_layout","",""
"","","test_pg2_resolve_dynamic_error","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"","43","test_exporter_is_up[1]","tests.integration","2026-07-14","passed","2026-07-14","","test_charm","",""
"Verify a replica reinitialises correctly after pg_control deletion and patronictl reinit.

    Steps:
    1. Confirm the cluster is healthy and continuous writes are flowing.
    2. Stop Patroni on a replica, delete pg_control, then restart Patroni so that
       PostgreSQL fails to start due to the missing control file.
    3. Verify pebble logs on the replica record a pg_control startup failure.
    4. Run ``patronictl reinit`` inside the replica container to restore it from the primary.
    5. Confirm the replica recovers, that pg_control is present in the data directory,
       and that data integrity is maintained across all units.
    ","64912","test_patroni_reinit_after_pg_control_deletion","tests.integration.high_availability","2026-07-14","passed","2026-07-14","","test_patroni_reinit","",""
"","25","test_labels_consistency_across_pods[0]","tests.integration","2026-07-14","passed","2026-07-14","","test_charm","",""
"","91748","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-07-14","passed","2026-07-14","","test_self_healing_1","",""
"","83","test_database_is_up[1]","tests.integration","2026-07-14","passed","2026-07-14","","test_charm","",""
"","53649","test_application_removal","tests.integration","2026-07-14","passed","2026-07-14","","test_charm","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","625613","test_backup_ceph","tests.integration","2026-07-14","passed","2026-07-14","","test_backups_ceph","",""
"Deploy the charms.","63274","test_deploy","tests.integration","2026-07-14","passed","2026-07-14","","test_invalid_database","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-07-14","skipped","2026-07-14","","test_charm","",""
"Test that symlink for pgdata is correctly created.","998","test_pgdata_symlinks[1]","tests.integration","2026-07-14","passed","2026-07-14","","test_filesystem_layout","",""
"","76668","test_remove_tls","tests.integration","2026-07-14","passed","2026-07-14","","test_tls","",""
"Check that an invalid database name makes the database charm block.","89463","test_database","tests.integration","2026-07-14","passed","2026-07-14","","test_invalid_database","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","958220","test_backup_gcp","tests.integration","2026-07-14","passed","2026-07-14","","test_backups_gcp","",""
"Remove unit with force while storage is alive.","112203","test_app_force_removal","tests.integration.ha_tests","2026-07-14","passed","2026-07-14","","test_smoke","",""
