"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24227","test_switchover_sync_standby","tests.integration","Sun Jun 15 01:52:16 UTC 2025","passed","Sun Jun 15 01:52:40 UTC 2025","","test_charm","",""
"","67013","test_delete_pod","tests.integration","Sun Jun 15 02:01:12 UTC 2025","passed","Sun Jun 15 02:02:19 UTC 2025","","test_backups_gcp","",""
"Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    ","165948","test_mattermost_db","tests.integration","Sun Jun 15 01:41:01 UTC 2025","passed","Sun Jun 15 01:43:47 UTC 2025","","test_tls","",""
"","62747","test_glauth_integration","tests.integration","Sun Jun 15 01:34:11 UTC 2025","broken","Sun Jun 15 01:35:14 UTC 2025","","test_ldap","",""
"Build and deploy three units of PostgreSQL.","127757","test_build_and_deploy","tests.integration","Sun Jun 15 01:32:03 UTC 2025","passed","Sun Jun 15 01:34:11 UTC 2025","","test_ldap","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","1009458","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","Sun Jun 15 02:07:24 UTC 2025","broken","Sun Jun 15 02:24:14 UTC 2025","","test_charm","",""
"","57","test_labels_consistency_across_pods[0]","tests.integration","Sun Jun 15 01:37:11 UTC 2025","passed","Sun Jun 15 01:37:11 UTC 2025","","test_charm","",""
"","130059","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","Sun Jun 15 01:50:42 UTC 2025","passed","Sun Jun 15 01:52:52 UTC 2025","","test_self_healing_1","",""
"Scale the database to zero units and scale up again.","588040","test_scaling_to_zero","tests.integration.ha_tests","Sun Jun 15 01:42:56 UTC 2025","passed","Sun Jun 15 01:52:44 UTC 2025","","test_self_healing_2","",""
"Test data is replicated to new units after a scale up.","393122","test_scale_down_and_up","tests.integration","Sun Jun 15 01:45:42 UTC 2025","passed","Sun Jun 15 01:52:16 UTC 2025","","test_charm","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","62711","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Sun Jun 15 01:57:51 UTC 2025","passed","Sun Jun 15 01:58:54 UTC 2025","","test_self_healing_1","",""
"Write to primary, read data from secondaries (check consistency).","21541","test_consistency","tests.integration.ha_tests","Sun Jun 15 01:40:49 UTC 2025","passed","Sun Jun 15 01:41:10 UTC 2025","","test_replication","",""
"Test restart of all the units simultaneously.","263257","test_restart","tests.integration.ha_tests","Sun Jun 15 01:37:29 UTC 2025","passed","Sun Jun 15 01:41:53 UTC 2025","","test_restart","",""
