"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 29 01:47:55 UTC 2024","Fri Mar 29 01:48:29 UTC 2024","33217","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGKILL-postgres]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"passed","Fri Mar 29 01:36:01 UTC 2024","Fri Mar 29 01:36:34 UTC 2024","33201","tests.integration","test_password_rotation","","","","test_empty_password","Test that the password can't be set to an empty string."
"skipped","Fri Mar 29 01:30:13 UTC 2024","Fri Mar 29 01:30:13 UTC 2024","0","tests.integration","test_charm","","","","test_redeploy_charm_same_model_after_forcing_removal","Redeploy the charm in the same model to test that it works after a forceful removal."
"passed","Fri Mar 29 01:34:25 UTC 2024","Fri Mar 29 01:42:12 UTC 2024","467518","tests.integration.ha_tests","test_upgrade_from_stable","","","","test_upgrade_from_stable","Test updating from stable channel."
"passed","Fri Mar 29 01:33:50 UTC 2024","Fri Mar 29 01:35:59 UTC 2024","129091","tests.integration","test_password_rotation","","","","test_password_rotation","Test password rotation action."
"passed","Fri Mar 29 01:43:03 UTC 2024","Fri Mar 29 01:43:49 UTC 2024","45611","tests.integration.new_relations","test_new_relations","","","","test_relation_with_no_database_name","Test that a relation with no database name doesn't block the charm."
"passed","Fri Mar 29 01:35:47 UTC 2024","Fri Mar 29 01:36:03 UTC 2024","16460","tests.integration.ha_tests","test_replication","","","","test_consistency","Write to primary, read data from secondaries (check consistency)."
"passed","Fri Mar 29 01:38:27 UTC 2024","Fri Mar 29 01:39:11 UTC 2024","43755","tests.integration.ha_tests","test_self_healing","","","","test_restart_db_process[/usr/bin/patroni]",""
"skipped","Fri Mar 29 01:30:13 UTC 2024","Fri Mar 29 01:30:13 UTC 2024","0","tests.integration","test_charm","","","","test_settings_are_correct[1]",""
"failed","Fri Mar 29 02:12:13 UTC 2024","Fri Mar 29 02:17:14 UTC 2024","301151","tests.integration.ha_tests","test_self_healing","","","","test_scaling_to_zero","Scale the database to zero units and scale up again."
"broken","Fri Mar 29 01:52:07 UTC 2024","Fri Mar 29 01:52:41 UTC 2024","34768","tests.integration.ha_tests","test_self_healing","","","","test_forceful_restart_without_data_and_transaction_logs","A forceful restart with deleted data and without transaction logs (forced clone)."
"skipped","Fri Mar 29 01:30:13 UTC 2024","Fri Mar 29 01:30:13 UTC 2024","0","tests.integration","test_charm","","","","test_scale_down_and_up","Test data is replicated to new units after a scale up."
"failed","Fri Mar 29 01:59:04 UTC 2024","Fri Mar 29 02:06:57 UTC 2024","472800","tests.integration.ha_tests","test_self_healing","","","","test_network_cut","Completely cut and restore network."
"passed","Fri Mar 29 01:45:10 UTC 2024","Fri Mar 29 01:47:17 UTC 2024","126704","tests.integration.new_relations","test_new_relations","","","","test_invalid_extra_user_roles",""
"passed","Fri Mar 29 01:47:17 UTC 2024","Fri Mar 29 01:58:43 UTC 2024","686511","tests.integration.new_relations","test_new_relations","","","","test_discourse",""
"passed","Fri Mar 29 01:37:44 UTC 2024","Fri Mar 29 01:38:26 UTC 2024","41965","tests.integration.ha_tests","test_self_healing","","","","test_restart_db_process[postgres]",""
"passed","Fri Mar 29 01:36:34 UTC 2024","Fri Mar 29 01:37:09 UTC 2024","34683","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_connect_to_multiple_aliased_database_clusters","Test that an application can connect to different clusters of the same database."
"passed","Fri Mar 29 01:29:19 UTC 2024","Fri Mar 29 01:33:50 UTC 2024","270332","tests.integration","test_password_rotation","","","","test_deploy_active","Build the charm and deploy it."
"skipped","Fri Mar 29 01:30:13 UTC 2024","Fri Mar 29 01:30:13 UTC 2024","0","tests.integration","test_charm","","","","test_automatic_failover_after_leader_issue","Tests that an automatic failover is triggered after an issue happens in the leader."
"passed","Fri Mar 29 01:42:33 UTC 2024","Fri Mar 29 01:43:03 UTC 2024","29998","tests.integration.new_relations","test_new_relations","","","","test_restablish_relation","Test that a previously broken relation would be functional if restored."
"passed","Fri Mar 29 01:36:34 UTC 2024","Fri Mar 29 01:36:43 UTC 2024","8492","tests.integration","test_password_rotation","","","","test_no_password_change_on_invalid_password","Test that in general, there is no change when password validation fails."
"skipped","Fri Mar 29 01:30:13 UTC 2024","Fri Mar 29 01:30:13 UTC 2024","0","tests.integration","test_charm","","","","test_labels_consistency_across_pods[0]",""
"skipped","Fri Mar 29 01:30:13 UTC 2024","Fri Mar 29 01:30:13 UTC 2024","0","tests.integration","test_charm","","","","test_exporter_is_up[0]",""
"skipped","Fri Mar 29 01:30:13 UTC 2024","Fri Mar 29 01:30:13 UTC 2024","0","tests.integration","test_charm","","","","test_storage_with_more_restrictive_permissions","Test that the charm can be deployed with a storage with more restrictive permissions."
"passed","Fri Mar 29 01:35:07 UTC 2024","Fri Mar 29 01:36:00 UTC 2024","53216","tests.integration.new_relations","test_new_relations","","","","test_two_applications_doesnt_share_the_same_relation_data","Test that two different application connect to the database with different credentials."
"passed","Fri Mar 29 01:35:59 UTC 2024","Fri Mar 29 01:36:01 UTC 2024","2309","tests.integration","test_password_rotation","","","","test_password_from_secret_same_as_cli","Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    "
"passed","Fri Mar 29 01:29:38 UTC 2024","Fri Mar 29 01:34:13 UTC 2024","274810","tests.integration.ha_tests","test_self_healing","","","","test_build_and_deploy","Build and deploy three unit of PostgreSQL."
"skipped","Fri Mar 29 01:30:13 UTC 2024","Fri Mar 29 01:30:13 UTC 2024","0","tests.integration","test_charm","","","","test_labels_consistency_across_pods[2]",""
"skipped","Fri Mar 29 01:30:13 UTC 2024","Fri Mar 29 01:30:13 UTC 2024","0","tests.integration","test_charm","","","","test_persist_data_through_graceful_restart","Test data persists through a graceful restart."
"skipped","Fri Mar 29 01:34:13 UTC 2024","Fri Mar 29 01:34:13 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[/usr/bin/patroni]",""
"failed","Fri Mar 29 01:44:29 UTC 2024","Fri Mar 29 01:45:52 UTC 2024","83011","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"passed","Fri Mar 29 01:58:43 UTC 2024","Fri Mar 29 02:01:46 UTC 2024","183059","tests.integration.new_relations","test_new_relations","","","","test_indico_datatabase","Tests deploying and relating to the Indico charm."
"skipped","Fri Mar 29 01:30:13 UTC 2024","Fri Mar 29 01:30:13 UTC 2024","0","tests.integration","test_charm","","","","test_database_is_up[1]",""
"passed","Fri Mar 29 02:34:22 UTC 2024","Fri Mar 29 02:36:16 UTC 2024","114154","tests.integration","test_backups","","","","test_invalid_config_and_recovery_after_fixing_it","Test that the charm can handle invalid and valid backup configurations."
"failed","Fri Mar 29 01:50:35 UTC 2024","Fri Mar 29 01:51:55 UTC 2024","80090","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"passed","Fri Mar 29 01:37:09 UTC 2024","Fri Mar 29 01:37:35 UTC 2024","26530","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_request_multiple_databases","Test that an application can request additional databases using the same interface."
"passed","Fri Mar 29 01:36:06 UTC 2024","Fri Mar 29 01:37:43 UTC 2024","96589","tests.integration.ha_tests","test_self_healing","","","","test_freeze_db_process[/usr/bin/patroni]",""
"passed","Fri Mar 29 01:34:15 UTC 2024","Fri Mar 29 01:36:05 UTC 2024","110395","tests.integration.ha_tests","test_self_healing","","","","test_freeze_db_process[postgres]",""
"passed","Fri Mar 29 01:29:31 UTC 2024","Fri Mar 29 01:38:45 UTC 2024","553373","tests.integration","test_config","","","","test_config_parameters","Build and deploy one unit of PostgreSQL and then test config with wrong parameters."
"passed","Fri Mar 29 01:29:28 UTC 2024","Fri Mar 29 01:35:07 UTC 2024","339210","tests.integration.new_relations","test_new_relations","","","","test_database_relation_with_charm_libraries","Test basic functionality of database relation interface."
"passed","Fri Mar 29 01:29:37 UTC 2024","Fri Mar 29 01:39:07 UTC 2024","570546","tests.integration","test_db_admin","","","","test_discourse_from_discourse_charmers",""
"passed","Fri Mar 29 01:35:37 UTC 2024","Fri Mar 29 01:42:59 UTC 2024","441455","tests.integration.ha_tests","test_upgrade","","","","test_upgrade_from_edge",""
