"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Apr 13 01:29:43 UTC 2024","Sat Apr 13 01:29:43 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[postgres]",""
"passed","Sat Apr 13 01:29:45 UTC 2024","Sat Apr 13 01:36:52 UTC 2024","427165","tests.integration","test_charm","","","","test_cluster_is_stable_after_leader_deletion","Tests that the cluster maintains a primary after the primary is deleted."
"passed","Sat Apr 13 01:35:20 UTC 2024","Sat Apr 13 01:36:03 UTC 2024","42843","tests.integration","test_db","","","","test_roles_blocking",""
"passed","Sat Apr 13 01:31:53 UTC 2024","Sat Apr 13 01:32:30 UTC 2024","37648","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_connect_to_multiple_aliased_database_clusters","Test that an application can connect to different clusters of the same database."
"passed","Sat Apr 13 01:39:26 UTC 2024","Sat Apr 13 01:40:47 UTC 2024","81572","tests.integration.new_relations","test_new_relations","","","","test_admin_role","Test that the admin role gives access to all the databases."
"passed","Sat Apr 13 01:31:43 UTC 2024","Sat Apr 13 01:32:04 UTC 2024","21457","tests.integration.ha_tests","test_replication","","","","test_consistency","Write to primary, read data from secondaries (check consistency)."
"passed","Sat Apr 13 01:28:50 UTC 2024","Sat Apr 13 01:28:52 UTC 2024","1044","tests.integration","test_charm","","","","test_settings_are_correct[0]",""
"passed","Sat Apr 13 01:32:05 UTC 2024","Sat Apr 13 01:39:03 UTC 2024","417415","tests.integration.ha_tests","test_replication","","","","test_no_data_replicated_between_clusters","Check that writes in one cluster are not replicated to another cluster."
"passed","Sat Apr 13 01:24:46 UTC 2024","Sat Apr 13 01:32:13 UTC 2024","446603","tests.integration","test_db","","","","test_finos_waltz_db","Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
    "
"passed","Sat Apr 13 01:50:57 UTC 2024","Sat Apr 13 01:56:31 UTC 2024","334203","tests.integration.ha_tests","test_self_healing","","","","test_scaling_to_zero","Scale the database to zero units and scale up again."
