"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test charm deploy in dirty environment with garbage storage.","95272","test_app_garbage_ignorance","tests.integration.ha_tests","2026-04-29","passed","2026-04-29","","test_smoke","",""
"Test that the user is removed when the relation is broken.","60610","test_relation_broken","tests.integration.new_relations","2026-04-29","passed","2026-04-29","","test_new_relations_1","",""
"Test that an application can connect to different clusters of the same database.","122884","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-04-29","passed","2026-04-29","","test_new_relations_1","",""
"Test that's possible to change PostgreSQL parameters.","73942","test_postgresql_parameters_change","tests.integration","2026-04-29","passed","2026-04-29","","test_charm","",""
"","288945","test_invalid_extra_user_roles","tests.integration.new_relations","2026-04-29","passed","2026-04-29","","test_new_relations_1","",""
"Test data persists through a failure.","93176","test_persist_data_through_failure","tests.integration","2026-04-29","passed","2026-04-29","","test_charm","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","146481","test_trust_blocked_deployment","tests.integration","2026-04-29","passed","2026-04-29","","test_trust","",""
"","82940","test_interruption_db_process[SIGKILL-postgres]","tests.integration.ha_tests","2026-04-29","passed","2026-04-29","","test_self_healing_1","",""
"Test that user can't connect with empty password.","2042","test_db_connection_with_empty_password","tests.integration","2026-04-29","passed","2026-04-29","","test_password_rotation","",""
"Test that is possible to restore a backup to another PostgreSQL cluster.","258444","test_restore_on_new_cluster","tests.integration","2026-04-29","passed","2026-04-29","","test_backups_gcp","",""
"Scale the database to zero units and scale up again.","184794","test_scaling_to_zero","tests.integration.ha_tests","2026-04-29","passed","2026-04-29","","test_self_healing_2","",""
"","82619","test_remove_tls","tests.integration","2026-04-29","passed","2026-04-29","","test_tls","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","2026-04-29","skipped","2026-04-29","","test_rollback_to_master_label","",""
"","80219","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","2026-04-29","passed","2026-04-29","","test_self_healing_1","",""
"","92826","test_interruption_db_process[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-04-29","passed","2026-04-29","","test_self_healing_1","",""
"Deploy the charm and wait for active/idle.","148328","test_deploy","tests.integration","2026-04-29","passed","2026-04-29","","test_headless_service","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","167533","test_deploy_stable","tests.integration.ha_tests","2026-04-29","passed","2026-04-29","","test_upgrade_from_stable","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","185769","test_plugins","tests.integration","2026-04-29","passed","2026-04-29","","test_plugins","",""
"","22","test_database_is_up[2]","tests.integration","2026-04-29","passed","2026-04-29","","test_charm","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","162013","test_build_and_deploy","tests.integration","2026-04-29","passed","2026-04-29","","test_charm","",""
"Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    ","2493","test_password_from_secret_same_as_cli","tests.integration","2026-04-29","passed","2026-04-29","","test_password_rotation","",""
