"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","460","test_settings_are_correct[1]","tests.integration","2026-08-11","passed","2026-08-11","","test_charm","",""
"","445","test_postgresql_locales","tests.integration","2026-08-11","passed","2026-08-11","","test_charm","",""
"Test that a previously broken relation would be functional if restored.","156228","test_restablish_relation","tests.integration.new_relations","2026-08-11","passed","2026-08-11","","test_new_relations_1","",""
"Test that passwords don't get exposed on postgresql logs.","1144","test_no_password_exposed_on_logs","tests.integration","2026-08-11","passed","2026-08-11","","test_password_rotation","",""
"Test that there is read-only endpoint in a scaled up cluster.","321562","test_read_only_endpoint_in_scaled_up_cluster","tests.integration.new_relations","2026-08-11","passed","2026-08-11","","test_new_relations_1","",""
"Kill primary unit, check reelection.","91375","test_reelection","tests.integration.ha_tests","2026-08-11","passed","2026-08-11","","test_replication","",""
"Relate the two PostgreSQL clusters.","46719","test_async_relate","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_async_replication","",""
"Build and deploy two units of PostgreSQL in GCP and then test PITR backup and restore actions.","1114531","test_pitr_backup_gcp","tests.integration","2026-08-11","passed","2026-08-11","","test_backups_pitr_gcp","",""
"","471","test_settings_are_correct[0]","tests.integration","2026-08-11","passed","2026-08-11","","test_charm","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","31062","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-11","passed","2026-08-11","","test_self_healing_1","",""
"","36","test_exporter_is_up[0]","tests.integration","2026-08-11","passed","2026-08-11","","test_charm","",""
"Deploy the charms.","60072","test_deploy","tests.integration","2026-08-11","passed","2026-08-11","","test_invalid_database","",""
"","76","test_database_is_up[1]","tests.integration","2026-08-11","passed","2026-08-11","","test_charm","",""
"Test graceful promotion of a standby cluster to primary.","138446","test_standby_promotion","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_async_replication","",""
"Test that /var/log/pgbackrest is a symlink pointing to the pgbackrest_logs directory.","686","test_pgbackrest_log_symlink[2]","tests.integration","2026-08-11","passed","2026-08-11","","test_filesystem_layout","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","30748","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-08-11","passed","2026-08-11","","test_self_healing_1","",""
"","","test_resolve_errors","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"","","test_replication_after_switchover","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"Test data is replicated to new units after a scale up.","287085","test_scale_down_and_up","tests.integration","2026-08-11","passed","2026-08-11","","test_charm","",""
"","","test_replication_after_pg2_removal","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"Build the charm and deploy it.","192421","test_deploy_active","tests.integration","2026-08-11","passed","2026-08-11","","test_password_rotation","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","107478","test_config_parameters","tests.integration","2026-08-11","passed","2026-08-11","","test_config","",""
"Test that pg_wal symlink inside pgdata points to WAL directory on logs storage.","312","test_pg_wal_symlink[1]","tests.integration","2026-08-11","passed","2026-08-11","","test_filesystem_layout","",""
"Check that writes in one cluster are not replicated to another cluster.","70142","test_no_data_replicated_between_clusters","tests.integration.ha_tests","2026-08-11","broken","2026-08-11","","test_replication","",""
"Test that in general, there is no change when password validation fails.","1399","test_no_password_change_on_invalid_password","tests.integration","2026-08-11","passed","2026-08-11","","test_password_rotation","",""
"Test that dedicated PostgreSQL, Patroni and pgBackRest log directories exist.","932","test_log_directories_exist[1]","tests.integration","2026-08-11","passed","2026-08-11","","test_filesystem_layout","",""
"Build and deploy three unit of PostgreSQL.","241035","test_build_and_deploy","tests.integration.ha_tests","2026-08-11","passed","2026-08-11","","test_synchronous_policy","",""
"Run the create-replication action and wait for the applications to settle.","52741","test_create_replication","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_async_replication","",""
"Check that invalid extra user roles make the database charm block.","714514","test_extra_user_roles","tests.integration","2026-08-11","passed","2026-08-11","","test_invalid_extra_user_roles","",""
"Redeploy the charm in the same model to test that it works after a forceful removal.","0","test_redeploy_charm_same_model_after_forcing_removal","tests.integration","2026-08-11","skipped","2026-08-11","","test_charm","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","319310","test_deploy_stable","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_upgrade_skip_pre_upgrade_check","",""
"Deploy the charm and wait for active/idle.","257208","test_deploy","tests.integration","2026-08-11","passed","2026-08-11","","test_headless_service","",""
"Test that pg_wal symlink inside pgdata points to WAL directory on logs storage.","331","test_pg_wal_symlink[0]","tests.integration","2026-08-11","passed","2026-08-11","","test_filesystem_layout","",""
"Build and deploy two units of PostgreSQL in microceph, test backup and restore actions.","720869","test_backup_ceph","tests.integration","2026-08-11","passed","2026-08-11","","test_backups_ceph","",""
"The module must apply postgresql-k8s with storage/config, reach active/idle, and expose outputs.","66314","test_terraform_apply_deploys_postgresql","tests.integration.terraform","2026-08-11","passed","2026-08-11","","test_terraform_deploy","",""
"Deploy a 3-unit PostgreSQL cluster and the continuous-writes test application.","369604","test_deploy","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_patroni_reinit","",""
"","79233","test_interruption_db_process[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-11","passed","2026-08-11","","test_self_healing_1","",""
"Build and deploy two units of PostgreSQL in GCP and then test the backup and restore actions.","1026299","test_backup_gcp","tests.integration","2026-08-11","passed","2026-08-11","","test_backups_gcp","",""
"Update the second cluster.","227600","test_upgrade_from_stable","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_upgrade_from_stable","",""
"Test that async replication fails over correctly.","160901","test_failover_in_standby_cluster","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_async_replication","",""
"Test that the pre-refresh-check action runs successfully.","6767","test_pre_refresh_check","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_upgrade","",""
"Test the audit plugin.","177872","test_audit_plugin","tests.integration","2026-08-11","passed","2026-08-11","","test_audit","",""
"Build and deploy three units of PostgreSQL.","186877","test_build_and_deploy","tests.integration","2026-08-11","passed","2026-08-11","","test_ldap","",""
"","20","test_labels_consistency_across_pods[2]","tests.integration","2026-08-11","passed","2026-08-11","","test_charm","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","45155","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","2026-08-11","passed","2026-08-11","","test_self_healing_1","",""
"Test that async replication fails over correctly.","486773","test_failover_in_main_cluster","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_async_replication","",""
"Verify a replica reinitialises correctly after pg_control deletion and patronictl reinit.

    Steps:
    1. Confirm the cluster is healthy and continuous writes are flowing.
    2. Stop Patroni on a replica, delete pg_control, then restart Patroni so that
       PostgreSQL fails to start due to the missing control file.
    3. Verify pebble logs on the replica record a pg_control startup failure.
    4. Run ``patronictl reinit`` inside the replica container to restore it from the primary.
    5. Confirm the replica recovers, that pg_control is present in the data directory,
       and that data integrity is maintained across all units.
    ","62793","test_patroni_reinit_after_pg_control_deletion","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_patroni_reinit","",""
"Test data persists through a failure.","109851","test_persist_data_through_failure","tests.integration","2026-08-11","passed","2026-08-11","","test_charm","",""
"","77427","test_freeze_db_process[/usr/bin/patroni]","tests.integration.ha_tests","2026-08-11","passed","2026-08-11","","test_self_healing_1","",""
"Test an upgrade failure and its rollback.","319245","test_fail_and_rollback","tests.integration.high_availability","2026-08-11","passed","2026-08-11","","test_upgrade","",""
"Test that /var/log/patroni is a symlink pointing to the patroni_logs directory.","670","test_patroni_log_symlink[1]","tests.integration","2026-08-11","passed","2026-08-11","","test_filesystem_layout","",""
"Test that dedicated PostgreSQL, Patroni and pgBackRest log directories exist.","1008","test_log_directories_exist[0]","tests.integration","2026-08-11","passed","2026-08-11","","test_filesystem_layout","",""
"Build and deploy three unit of PostgreSQL.","389870","test_build_and_deploy","tests.integration.ha_tests","2026-08-11","passed","2026-08-11","","test_replication","",""
