"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed May 01 01:34:02 UTC 2024","Wed May 01 01:50:44 UTC 2024","1002399","tests.integration","test_tls","","","","test_mattermost_db","Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    "
"passed","Wed May 01 01:37:54 UTC 2024","Wed May 01 01:43:22 UTC 2024","328151","tests.integration","test_charm","","","","test_cluster_is_stable_after_leader_deletion","Tests that the cluster maintains a primary after the primary is deleted."
"passed","Wed May 01 01:57:44 UTC 2024","Wed May 01 02:02:48 UTC 2024","303950","tests.integration.ha_tests","test_self_healing","","","","test_scaling_to_zero","Scale the database to zero units and scale up again."
"passed","Wed May 01 01:37:02 UTC 2024","Wed May 01 01:37:03 UTC 2024","1043","tests.integration","test_charm","","","","test_settings_are_correct[1]",""
"passed","Wed May 01 01:37:00 UTC 2024","Wed May 01 01:37:00 UTC 2024","24","tests.integration","test_charm","","","","test_application_created_required_resources",""
"passed","Wed May 01 01:56:10 UTC 2024","Wed May 01 01:59:09 UTC 2024","179135","tests.integration.new_relations","test_new_relations","","","","test_indico_datatabase","Tests deploying and relating to the Indico charm."
"skipped","Wed May 01 01:33:50 UTC 2024","Wed May 01 01:33:50 UTC 2024","0","tests.integration.ha_tests","test_upgrade","","","","test_fail_and_rollback",""
"passed","Wed May 01 01:33:24 UTC 2024","Wed May 01 01:38:30 UTC 2024","306463","tests.integration.ha_tests","test_self_healing","","","","test_build_and_deploy","Build and deploy three unit of PostgreSQL."
"passed","Wed May 01 01:33:21 UTC 2024","Wed May 01 01:37:45 UTC 2024","263701","tests.integration","test_password_rotation","","","","test_deploy_active","Build the charm and deploy it."
"skipped","Wed May 01 01:38:30 UTC 2024","Wed May 01 01:38:30 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[/usr/bin/patroni]",""
"passed","Wed May 01 01:33:25 UTC 2024","Wed May 01 01:38:35 UTC 2024","309906","tests.integration.new_relations","test_new_relations","","","","test_database_relation_with_charm_libraries","Test basic functionality of database relation interface."
"passed","Wed May 01 01:33:40 UTC 2024","Wed May 01 01:43:02 UTC 2024","561487","tests.integration","test_db_admin","","","","test_discourse_from_discourse_charmers",""
"passed","Wed May 01 01:44:13 UTC 2024","Wed May 01 01:44:57 UTC 2024","44623","tests.integration","test_db","","","","test_roles_blocking",""
"passed","Wed May 01 01:38:35 UTC 2024","Wed May 01 01:39:40 UTC 2024","65022","tests.integration.new_relations","test_new_relations","","","","test_two_applications_doesnt_share_the_same_relation_data","Test that two different application connect to the database with different credentials."
"broken","Wed May 01 01:33:30 UTC 2024","Wed May 01 01:33:50 UTC 2024","19519","tests.integration.ha_tests","test_upgrade","","","","test_deploy_latest","Simple test to ensure that the PostgreSQL and application charms get deployed."
"passed","Wed May 01 01:37:00 UTC 2024","Wed May 01 01:37:00 UTC 2024","42","tests.integration","test_charm","","","","test_exporter_is_up[0]",""
"passed","Wed May 01 01:33:31 UTC 2024","Wed May 01 01:41:02 UTC 2024","451375","tests.integration","test_db","","","","test_finos_waltz_db","Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
    "
"passed","Wed May 01 01:33:33 UTC 2024","Wed May 01 01:38:14 UTC 2024","281183","tests.integration","test_plugins","","","","test_plugins","Build and deploy one unit of PostgreSQL and then test the available plugins."
"skipped","Wed May 01 02:50:31 UTC 2024","Wed May 01 02:50:31 UTC 2024","0","tests.integration","test_backups","","","","test_invalid_config_and_recovery_after_fixing_it","Test that the charm can handle invalid and valid backup configurations."
"passed","Wed May 01 01:42:24 UTC 2024","Wed May 01 01:43:06 UTC 2024","42238","tests.integration","test_password_rotation","","","","test_empty_password","Test that the password can't be set to an empty string."
"passed","Wed May 01 01:37:00 UTC 2024","Wed May 01 01:37:00 UTC 2024","19","tests.integration","test_charm","","","","test_database_is_up[0]",""
"passed","Wed May 01 01:46:22 UTC 2024","Wed May 01 01:46:52 UTC 2024","29129","tests.integration.new_relations","test_new_relations","","","","test_restablish_relation","Test that a previously broken relation would be functional if restored."
"broken","Wed May 01 02:03:22 UTC 2024","Wed May 01 02:20:12 UTC 2024","1010340","tests.integration","test_charm","","","","test_redeploy_charm_same_model_after_forcing_removal","Redeploy the charm in the same model to test that it works after a forceful removal."
"passed","Wed May 01 01:57:32 UTC 2024","Wed May 01 01:57:49 UTC 2024","17102","tests.integration","test_charm","","","","test_automatic_failover_after_leader_issue","Tests that an automatic failover is triggered after an issue happens in the leader."
"passed","Wed May 01 01:35:19 UTC 2024","Wed May 01 01:38:56 UTC 2024","216907","tests.integration","test_trust","","","","test_trust_blocked_deployment","Trust existing blocked deployment.

    Assert on the application status recovering to active.
    "
"passed","Wed May 01 01:33:06 UTC 2024","Wed May 01 01:37:00 UTC 2024","234348","tests.integration","test_charm","","","","test_build_and_deploy","Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    "
"passed","Wed May 01 01:33:54 UTC 2024","Wed May 01 01:34:02 UTC 2024","8048","tests.integration","test_tls","","","","test_build_and_deploy","Build and deploy three units of PostgreSQL."
"skipped","Wed May 01 01:33:50 UTC 2024","Wed May 01 01:33:50 UTC 2024","0","tests.integration.ha_tests","test_upgrade","","","","test_upgrade_from_edge",""
"passed","Wed May 01 01:42:21 UTC 2024","Wed May 01 01:42:24 UTC 2024","2331","tests.integration","test_password_rotation","","","","test_password_from_secret_same_as_cli","Checking if password is same as returned by CLI.

    I.e. we're manipulating the secret we think we're manipulating.
    "
"passed","Wed May 01 01:46:00 UTC 2024","Wed May 01 01:46:22 UTC 2024","22582","tests.integration.new_relations","test_new_relations","","","","test_relation_broken","Test that the user is removed when the relation is broken."
"passed","Wed May 01 01:40:19 UTC 2024","Wed May 01 01:41:49 UTC 2024","89980","tests.integration.ha_tests","test_self_healing","","","","test_freeze_db_process[/usr/bin/patroni]",""
"passed","Wed May 01 01:43:22 UTC 2024","Wed May 01 01:50:06 UTC 2024","403823","tests.integration","test_charm","","","","test_scale_down_and_up","Test data is replicated to new units after a scale up."
"passed","Wed May 01 01:43:06 UTC 2024","Wed May 01 01:43:08 UTC 2024","2044","tests.integration","test_password_rotation","","","","test_db_connection_with_empty_password","Test that user can't connect with empty password."
"passed","Wed May 01 01:37:00 UTC 2024","Wed May 01 01:37:00 UTC 2024","61","tests.integration","test_charm","","","","test_labels_consistency_across_pods[0]",""
"passed","Wed May 01 01:45:07 UTC 2024","Wed May 01 01:45:33 UTC 2024","26456","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGTERM-postgres]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"passed","Wed May 01 01:41:02 UTC 2024","Wed May 01 01:44:13 UTC 2024","190579","tests.integration","test_db","","","","test_extensions_blocking",""
"passed","Wed May 01 01:33:52 UTC 2024","Wed May 01 01:35:19 UTC 2024","86290","tests.integration","test_trust","","","","test_deploy_without_trust","Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    "
"broken","Wed May 01 01:56:19 UTC 2024","Wed May 01 01:57:33 UTC 2024","74234","tests.integration.ha_tests","test_self_healing","","","","test_network_cut","Completely cut and restore network."
"skipped","Wed May 01 02:50:31 UTC 2024","Wed May 01 02:50:31 UTC 2024","0","tests.integration","test_backups","","","","test_restore_on_new_cluster","Test that is possible to restore a backup to another PostgreSQL cluster."
"passed","Wed May 01 01:37:00 UTC 2024","Wed May 01 01:37:00 UTC 2024","18","tests.integration","test_charm","","","","test_database_is_up[1]",""
"passed","Wed May 01 01:37:00 UTC 2024","Wed May 01 01:37:00 UTC 2024","56","tests.integration","test_charm","","","","test_exporter_is_up[2]",""
"passed","Wed May 01 01:50:24 UTC 2024","Wed May 01 01:57:32 UTC 2024","428241","tests.integration","test_charm","","","","test_persist_data_through_failure","Test data persists through a failure."
"passed","Wed May 01 01:43:08 UTC 2024","Wed May 01 01:43:12 UTC 2024","4370","tests.integration","test_password_rotation","","","","test_no_password_change_on_invalid_password","Test that in general, there is no change when password validation fails."
"passed","Wed May 01 01:48:58 UTC 2024","Wed May 01 01:51:05 UTC 2024","126694","tests.integration.new_relations","test_new_relations","","","","test_invalid_extra_user_roles",""
"passed","Wed May 01 01:40:16 UTC 2024","Wed May 01 01:40:38 UTC 2024","21465","tests.integration.ha_tests","test_replication","","","","test_consistency","Write to primary, read data from secondaries (check consistency)."
"passed","Wed May 01 01:57:49 UTC 2024","Wed May 01 01:58:15 UTC 2024","25587","tests.integration","test_charm","","","","test_application_removal",""
"passed","Wed May 01 01:54:55 UTC 2024","Wed May 01 01:55:58 UTC 2024","62255","tests.integration.ha_tests","test_self_healing","","","","test_forceful_restart_without_data_and_transaction_logs","A forceful restart with deleted data and without transaction logs (forced clone)."
"failed","Wed May 01 01:37:04 UTC 2024","Wed May 01 01:37:54 UTC 2024","50037","tests.integration","test_charm","","","","test_postgresql_parameters_change","Test that's possible to change PostgreSQL parameters."
"passed","Wed May 01 01:50:58 UTC 2024","Wed May 01 01:51:40 UTC 2024","41241","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGKILL-postgres]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"passed","Wed May 01 01:42:39 UTC 2024","Wed May 01 01:43:25 UTC 2024","45888","tests.integration.ha_tests","test_self_healing","","","","test_restart_db_process[/usr/bin/patroni]",""
"passed","Wed May 01 01:40:14 UTC 2024","Wed May 01 01:40:51 UTC 2024","36969","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_connect_to_multiple_aliased_database_clusters","Test that an application can connect to different clusters of the same database."
"passed","Wed May 01 01:40:51 UTC 2024","Wed May 01 01:41:18 UTC 2024","26314","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_request_multiple_databases","Test that an application can request additional databases using the same interface."
"passed","Wed May 01 01:41:18 UTC 2024","Wed May 01 01:42:32 UTC 2024","74340","tests.integration.new_relations","test_new_relations","","","","test_no_read_only_endpoint_in_standalone_cluster","Test that there is no read-only endpoint in a standalone cluster."
"passed","Wed May 01 01:37:00 UTC 2024","Wed May 01 01:37:02 UTC 2024","1046","tests.integration","test_charm","","","","test_settings_are_correct[0]",""
"passed","Wed May 01 01:37:03 UTC 2024","Wed May 01 01:37:04 UTC 2024","1043","tests.integration","test_charm","","","","test_settings_are_correct[2]",""
"passed","Wed May 01 01:33:21 UTC 2024","Wed May 01 01:37:51 UTC 2024","269481","tests.integration.ha_tests","test_replication","","","","test_build_and_deploy","Build and deploy three unit of PostgreSQL."
"passed","Wed May 01 01:33:49 UTC 2024","Wed May 01 01:33:52 UTC 2024","3172","tests.integration","test_trust","","","","test_model_connectivity","Tries to regain connectivity to model after microK8s restart."
"passed","Wed May 01 01:33:13 UTC 2024","Wed May 01 01:37:06 UTC 2024","233622","tests.integration.ha_tests","test_upgrade_from_stable","","","","test_deploy_stable","Simple test to ensure that the PostgreSQL and application charms get deployed."
"passed","Wed May 01 01:38:35 UTC 2024","Wed May 01 01:38:35 UTC 2024","544","tests.integration.new_relations","test_new_relations","","","","test_user_with_extra_roles","Test superuser actions and the request for more permissions."
"passed","Wed May 01 01:39:40 UTC 2024","Wed May 01 01:40:14 UTC 2024","33924","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_connect_to_multiple_database_clusters","Test that an application can connect to different clusters of the same database."
"passed","Wed May 01 01:37:00 UTC 2024","Wed May 01 01:37:00 UTC 2024","50","tests.integration","test_charm","","","","test_exporter_is_up[1]",""
"passed","Wed May 01 01:37:45 UTC 2024","Wed May 01 01:42:21 UTC 2024","276256","tests.integration","test_password_rotation","","","","test_password_rotation","Test password rotation action."
"passed","Wed May 01 01:37:00 UTC 2024","Wed May 01 01:37:00 UTC 2024","14","tests.integration","test_charm","","","","test_labels_consistency_across_pods[2]",""
"passed","Wed May 01 01:33:46 UTC 2024","Wed May 01 01:33:49 UTC 2024","3628","tests.integration","test_trust","","","","test_enable_rbac","Enables RBAC from inside test runner's environment.

    Assert on permission enforcement being active.
    "
