"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu May 02 01:32:44 UTC 2024","Thu May 02 01:32:44 UTC 2024","0","tests.integration","test_charm","","","","test_application_created_required_resources",""
"skipped","Thu May 02 01:32:44 UTC 2024","Thu May 02 01:32:44 UTC 2024","0","tests.integration","test_charm","","","","test_application_removal",""
"passed","Thu May 02 02:01:13 UTC 2024","Thu May 02 02:04:01 UTC 2024","168210","tests.integration.ha_tests","test_self_healing","","","","test_network_cut","Completely cut and restore network."
"skipped","Thu May 02 01:32:44 UTC 2024","Thu May 02 01:32:44 UTC 2024","0","tests.integration","test_charm","","","","test_labels_consistency_across_pods[2]",""
"skipped","Thu May 02 01:32:44 UTC 2024","Thu May 02 01:32:44 UTC 2024","0","tests.integration","test_charm","","","","test_redeploy_charm_same_model","Redeploy the charm in the same model to test that it works."
"passed","Thu May 02 01:36:19 UTC 2024","Thu May 02 01:38:15 UTC 2024","116114","tests.integration.ha_tests","test_replication","","","","test_reelection","Kill primary unit, check reelection."
"skipped","Thu May 02 01:32:44 UTC 2024","Thu May 02 01:32:44 UTC 2024","0","tests.integration","test_charm","","","","test_database_is_up[0]",""
"skipped","Thu May 02 02:17:32 UTC 2024","Thu May 02 02:17:32 UTC 2024","0","tests.integration","test_backups","","","","test_invalid_config_and_recovery_after_fixing_it","Test that the charm can handle invalid and valid backup configurations."
"passed","Thu May 02 01:45:29 UTC 2024","Thu May 02 01:45:57 UTC 2024","27199","tests.integration.new_relations","test_new_relations","","","","test_restablish_relation","Test that a previously broken relation would be functional if restored."
"passed","Thu May 02 01:32:13 UTC 2024","Thu May 02 01:37:25 UTC 2024","312472","tests.integration","test_plugins","","","","test_plugins","Build and deploy one unit of PostgreSQL and then test the available plugins."
"passed","Thu May 02 01:42:25 UTC 2024","Thu May 02 01:42:27 UTC 2024","2046","tests.integration","test_password_rotation","","","","test_db_connection_with_empty_password","Test that user can't connect with empty password."
"passed","Thu May 02 01:32:28 UTC 2024","Thu May 02 01:37:34 UTC 2024","305988","tests.integration.ha_tests","test_upgrade","","","","test_deploy_latest","Simple test to ensure that the PostgreSQL and application charms get deployed."
"passed","Thu May 02 01:37:13 UTC 2024","Thu May 02 01:41:54 UTC 2024","280819","tests.integration","test_password_rotation","","","","test_password_rotation","Test password rotation action."
"passed","Thu May 02 01:32:13 UTC 2024","Thu May 02 01:39:52 UTC 2024","459257","tests.integration","test_db","","","","test_finos_waltz_db","Deploy Finos Waltz to test the 'db' relation.

    Args:
        ops_test: The ops test framework
    "
"passed","Thu May 02 01:37:34 UTC 2024","Thu May 02 01:38:39 UTC 2024","64377","tests.integration.ha_tests","test_upgrade","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Thu May 02 01:37:41 UTC 2024","Thu May 02 01:38:36 UTC 2024","54989","tests.integration.new_relations","test_new_relations","","","","test_two_applications_doesnt_share_the_same_relation_data","Test that two different application connect to the database with different credentials."
"skipped","Thu May 02 01:32:44 UTC 2024","Thu May 02 01:32:44 UTC 2024","0","tests.integration","test_charm","","","","test_exporter_is_up[1]",""
"passed","Thu May 02 01:32:11 UTC 2024","Thu May 02 01:36:16 UTC 2024","245421","tests.integration.ha_tests","test_replication","","","","test_build_and_deploy","Build and deploy three unit of PostgreSQL."
"passed","Thu May 02 01:32:41 UTC 2024","Thu May 02 01:37:13 UTC 2024","272404","tests.integration","test_password_rotation","","","","test_deploy_active","Build the charm and deploy it."
"passed","Thu May 02 01:38:39 UTC 2024","Thu May 02 01:46:26 UTC 2024","467546","tests.integration.ha_tests","test_upgrade","","","","test_upgrade_from_edge",""
"passed","Thu May 02 01:38:58 UTC 2024","Thu May 02 01:40:32 UTC 2024","94462","tests.integration.ha_tests","test_self_healing","","","","test_freeze_db_process[/usr/bin/patroni]",""
"passed","Thu May 02 01:40:13 UTC 2024","Thu May 02 01:41:26 UTC 2024","73174","tests.integration.new_relations","test_new_relations","","","","test_no_read_only_endpoint_in_standalone_cluster","Test that there is no read-only endpoint in a standalone cluster."
"passed","Thu May 02 01:33:50 UTC 2024","Thu May 02 01:40:06 UTC 2024","375113","tests.integration","test_trust","","","","test_trust_blocked_deployment","Trust existing blocked deployment.

    Assert on the application status recovering to active.
    "
"skipped","Thu May 02 01:32:44 UTC 2024","Thu May 02 01:32:44 UTC 2024","0","tests.integration","test_charm","","","","test_exporter_is_up[0]",""
"skipped","Thu May 02 01:37:03 UTC 2024","Thu May 02 01:37:03 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[/usr/bin/patroni]",""
"passed","Thu May 02 01:32:14 UTC 2024","Thu May 02 01:57:12 UTC 2024","1497830","tests.integration","test_tls","","","","test_mattermost_db","Deploy Mattermost to test the 'db' relation.

    Mattermost needs TLS enabled on PostgreSQL to correctly connect to it.

    Args:
        ops_test: The ops test framework
    "
"passed","Thu May 02 01:55:11 UTC 2024","Thu May 02 01:58:19 UTC 2024","187854","tests.integration.new_relations","test_new_relations","","","","test_indico_datatabase","Tests deploying and relating to the Indico charm."
"skipped","Thu May 02 01:32:44 UTC 2024","Thu May 02 01:32:44 UTC 2024","0","tests.integration","test_charm","","","","test_persist_data_through_graceful_restart","Test data persists through a graceful restart."
"skipped","Thu May 02 01:32:44 UTC 2024","Thu May 02 01:32:44 UTC 2024","0","tests.integration","test_charm","","","","test_labels_consistency_across_pods[0]",""
"passed","Thu May 02 01:38:27 UTC 2024","Thu May 02 01:44:01 UTC 2024","334353","tests.integration.ha_tests","test_replication","","","","test_no_data_replicated_between_clusters","Check that writes in one cluster are not replicated to another cluster."
"passed","Thu May 02 01:38:36 UTC 2024","Thu May 02 01:39:11 UTC 2024","34883","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_connect_to_multiple_database_clusters","Test that an application can connect to different clusters of the same database."
"broken","Thu May 02 01:32:12 UTC 2024","Thu May 02 01:34:07 UTC 2024","115121","tests.integration","test_config","","","","test_config_parameters","Build and deploy one unit of PostgreSQL and then test config with wrong parameters."
"skipped","Thu May 02 01:32:44 UTC 2024","Thu May 02 01:32:44 UTC 2024","0","tests.integration","test_charm","","","","test_automatic_failover_after_leader_issue","Tests that an automatic failover is triggered after an issue happens in the leader."
"failed","Thu May 02 01:47:41 UTC 2024","Thu May 02 01:49:01 UTC 2024","80369","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGTERM-/usr/bin/patroni]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"failed","Thu May 02 01:58:19 UTC 2024","Thu May 02 01:59:39 UTC 2024","79803","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"failed","Thu May 02 01:44:17 UTC 2024","Thu May 02 01:45:47 UTC 2024","89394","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGTERM-postgres]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"passed","Thu May 02 01:43:05 UTC 2024","Thu May 02 01:43:48 UTC 2024","42545","tests.integration","test_db","","","","test_roles_blocking",""
"passed","Thu May 02 01:37:40 UTC 2024","Thu May 02 01:37:41 UTC 2024","510","tests.integration.new_relations","test_new_relations","","","","test_user_with_extra_roles","Test superuser actions and the request for more permissions."
"passed","Thu May 02 01:42:27 UTC 2024","Thu May 02 01:42:41 UTC 2024","13650","tests.integration","test_password_rotation","","","","test_no_password_change_on_invalid_password","Test that in general, there is no change when password validation fails."
"skipped","Thu May 02 01:32:44 UTC 2024","Thu May 02 01:32:44 UTC 2024","0","tests.integration","test_charm","","","","test_cluster_is_stable_after_leader_deletion","Tests that the cluster maintains a primary after the primary is deleted."
"skipped","Thu May 02 01:37:03 UTC 2024","Thu May 02 01:37:03 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[postgres]",""
"broken","Thu May 02 01:32:24 UTC 2024","Thu May 02 01:32:44 UTC 2024","19079","tests.integration","test_charm","","","","test_build_and_deploy","Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    "
"passed","Thu May 02 01:32:20 UTC 2024","Thu May 02 01:32:23 UTC 2024","3161","tests.integration","test_trust","","","","test_model_connectivity","Tries to regain connectivity to model after microK8s restart."
"passed","Thu May 02 01:32:31 UTC 2024","Thu May 02 01:37:03 UTC 2024","271765","tests.integration.ha_tests","test_self_healing","","","","test_build_and_deploy","Build and deploy three unit of PostgreSQL."
"passed","Thu May 02 01:45:05 UTC 2024","Thu May 02 01:45:29 UTC 2024","24158","tests.integration.new_relations","test_new_relations","","","","test_relation_broken","Test that the user is removed when the relation is broken."
"skipped","Thu May 02 01:32:44 UTC 2024","Thu May 02 01:32:44 UTC 2024","0","tests.integration","test_charm","","","","test_redeploy_charm_same_model_after_forcing_removal","Redeploy the charm in the same model to test that it works after a forceful removal."
"broken","Thu May 02 01:32:36 UTC 2024","Thu May 02 02:17:32 UTC 2024","2696746","tests.integration","test_backups","","","","test_backup_and_restore","Build and deploy two units of PostgreSQL and then test the backup and restore actions."
"passed","Thu May 02 01:32:12 UTC 2024","Thu May 02 01:37:40 UTC 2024","328062","tests.integration.new_relations","test_new_relations","","","","test_database_relation_with_charm_libraries","Test basic functionality of database relation interface."
"skipped","Thu May 02 02:17:32 UTC 2024","Thu May 02 02:17:32 UTC 2024","0","tests.integration","test_backups","","","","test_restore_on_new_cluster","Test that is possible to restore a backup to another PostgreSQL cluster."
